"genre","popularity","acousticness","loudness","duration_ms","liveness","tempo","speechiness","danceability","mode","track_name","valence","speechiness.level","loudness.level","liveness.level","tempo.level","duration_s"
"Pop",75,0.239,-4.277,268120,0.0955,113.116,0.0336,0.712,"Major","Big Girls Don't Cry (Personal)",0.292,"Low","High","Low","Moderate",268.12
"Pop",72,0.266,-7.495,271067,0.174,125.049,0.105,0.81,"Minor","Jet Lag (feat. Young Scooter)",0.493,"High","Medium","High","Moderate",271.067
"Pop",69,0.855,-10.831,222112,0.124,115.976,0.0295,0.655,"Major","Capital Letters",0.379,"Low","Low","High","Moderate",222.112
"Pop",62,0.117,-10.008,246173,0.0921,162.116,0.217,0.854,"Major","The Rain (Supa Dupa Fly)",0.7,"High","Low","Low","Fast",246.173
"Pop",71,0.0237,-6.859,196336,0.112,147.067,0.0958,0.665,"Minor","Too Many Years",0.632,"High","Medium","Low","Fast",196.336
"Pop",82,0.0338,-5.395,303077,0.317,138.016,0.183,0.896,"Major","MotorSport",0.174,"High","High","High","Fast",303.077
"Pop",72,0.0295,-6.735,228893,0.132,139.953,0.0536,0.655,"Minor","OMG",0.167,"Medium","Medium","High","Fast",228.893
"Pop",69,0.00129,-2.597,227520,0.0914,143.434,0.0594,0.64,"Major","Bad Girls",0.361,"Medium","High","Low","Fast",227.52
"Pop",60,0.015,-4.085,186867,0.112,94.063,0.0493,0.485,"Major","Hands Down",0.219,"Medium","High","Low","Slow",186.867
"Pop",63,0.248,-9.388,199387,0.114,127.954,0.0533,0.729,"Major","Jenny Jenkins",0.177,"Medium","Low","Low","Moderate",199.387
"Pop",71,0.0901,-5.578,190280,0.115,95.02,0.177,0.707,"Major","123",0.928,"High","Medium","Low","Slow",190.28
"Pop",64,0.426,-3.913,143080,0.0527,135.064,0.0416,0.784,"Minor","Yo Fui El Elegante",0.97,"Medium","High","Low","Fast",143.08
"Pop",73,0.707,-6.05,167373,0.217,80.106,0.0352,0.526,"Major","I'm a Believer - 2006 Remaster",0.962,"Low","Medium","High","Slow",167.373
"Pop",72,0.313,-5.036,198240,0.053,157.964,0.0602,0.612,"Major","Rock Bottom",0.724,"Medium","High","Low","Fast",198.24
"Pop",63,0.12,-3.546,251515,0.153,99.404,0.0716,0.578,"Major","Tie Me Down (feat. Elley Duhé) - Blanke Remix",0.399,"High","High","High","Slow",251.515
"Pop",61,0.227,-4.759,294200,0.112,114.042,0.0622,0.511,"Major","Forever On Your Side (with JOHNNYSWIM)",0.531,"High","High","Low","Moderate",294.2
"Rock",55,0.023,-6.869,184417,0.365,80.995,0.0739,0.559,"Minor","Hey Ya! - Recorded at Spotify Studios NYC",0.772,"High","Medium","High","Slow",184.417
"Rock",43,0.232,-6.275,325760,0.188,83.003,0.0248,0.515,"Major","The Best Of Everything - Alternate Version / Extra Verse",0.41,"Low","Medium","High","Slow",325.76
"Rock",54,0.0487,-5.38,173760,0.362,116.043,0.0259,0.759,"Minor","Kiss This",0.666,"Low","High","High","Moderate",173.76
"Rock",50,0.0108,-4.282,235733,0.104,104.012,0.0486,0.534,"Major","Battles",0.417,"Medium","High","Low","Moderate",235.733
"Rock",72,3.43e-05,-3.751,198267,0.0947,173.734,0.0638,0.486,"Minor","Ocean Avenue",0.786,"High","High","Low","Fast",198.267
"Rock",55,0.00419,-3.314,191160,0.0696,172.136,0.082,0.42,"Major","Of All The Gin Joints In All The World",0.634,"High","High","Low","Fast",191.16
"Rock",52,0.0118,-4.834,238600,0.347,118.809,0.0822,0.282,"Major","Pink Triangle",0.466,"High","High","High","Moderate",238.6
"Rock",62,0.183,-10.484,269173,0.164,136.828,0.0437,0.47,"Major","Almost Cut My Hair",0.574,"Medium","Low","High","Fast",269.173
"Rock",52,0.245,-6.333,221067,0.231,78.374,0.0263,0.558,"Major","Little Moments",0.347,"Low","Medium","High","Slow",221.067
"Rock",58,0.0194,-3.833,247040,0.0903,116.011,0.037,0.625,"Major","Greater",0.591,"Low","High","Low","Moderate",247.04
"Rock",73,0.214,-4.881,231933,0.135,135.653,0.17,0.668,"Minor","Dirty Deeds Done Dirt Cheap",0.507,"High","High","High","Fast",231.933
"Rock",63,0.000287,-3.569,298107,0.0636,124.001,0.111,0.469,"Minor","The End of Heartache",0.222,"High","High","Low","Moderate",298.107
"Rock",59,0.518,-7.65,187267,0.0629,95.364,0.0573,0.631,"Minor","Two Trains",0.763,"Medium","Medium","Low","Slow",187.267
"Rock",55,0.00944,-3.754,182560,0.387,103.943,0.0388,0.514,"Major","She Looks Like Fun",0.445,"Medium","High","High","Moderate",182.56
"Rock",66,0.551,-6.13,126947,0.0982,122.782,0.0363,0.72,"Major","Ocean Man",0.973,"Low","Medium","Low","Moderate",126.947
"Rock",61,0.284,-9.928,217827,0.0694,79.98,0.0415,0.722,"Minor","Thank You",0.738,"Medium","Low","Low","Slow",217.827
"Rock",66,0.0254,-3.821,245533,0.0813,90.001,0.047,0.604,"Minor","Whore",0.544,"Medium","High","Low","Slow",245.533
"Rock",34,0.293,-6.436,221293,0.115,82.531,0.0238,0.605,"Minor","Into The Great Wide Open",0.752,"Low","Medium","Low","Slow",221.293
"Rock",59,0.583,-10.428,183187,0.129,134.099,0.0267,0.528,"Major","I Need You",0.251,"Low","Low","High","Moderate",183.187
"Rock",64,0.00208,-7.211,243520,0.109,132.195,0.0304,0.581,"Major","Crystals",0.325,"Low","Medium","Low","Moderate",243.52
"Rock",73,0.122,-5.423,234306,0.208,89.953,0.0299,0.549,"Major","Do I Make You Wanna",0.493,"Low","High","High","Slow",234.306
"Rock",54,0.0447,-5.573,295133,0.3,134.916,0.0833,0.631,"Major","Roam",0.682,"High","Medium","High","Moderate",295.133
"Rock",53,0.0848,-5.281,219467,0.0579,95.922,0.0501,0.728,"Minor","You Make Me Feel Like Dancing - Remastered",0.733,"Medium","High","Low","Slow",219.467
"Rock",69,0.0597,-4.221,236160,0.0869,172.015,0.0259,0.447,"Major","Somewhere Only We Know",0.307,"Low","High","Low","Fast",236.16
"Rock",56,0.505,-7.307,227240,0.136,157.25,0.0293,0.425,"Major","She Had The World",0.324,"Low","Medium","High","Fast",227.24
"Rock",67,0.0263,-5.874,188588,0.111,124.001,0.028,0.788,"Major","Find Someone",0.599,"Low","Medium","Low","Moderate",188.588
"Rock",67,0.36,-4.467,194520,0.256,65.163,0.033,0.459,"Major","Let's Hurt Tonight",0.315,"Low","High","High","Slow",194.52
"Rock",52,0.838,-8.972,169693,0.108,146.908,0.0365,0.563,"Major","Easy Easy",0.234,"Low","Low","Low","Fast",169.693
"Rock",61,0.0331,-7.586,219160,0.0578,141.185,0.111,0.686,"Minor","Police In Helicopter",0.503,"High","Medium","Low","Fast",219.16
"Rock",77,0.193,-10.036,304787,0.131,81.204,0.0277,0.477,"Major","I Want to Know What Love Is",0.423,"Low","Low","High","Slow",304.787
"Rock",56,0.00573,-4.526,247893,0.389,139.986,0.0404,0.426,"Major","Dare You To Move",0.259,"Medium","High","High","Fast",247.893
"Rock",44,0.182,-4.362,195027,0.0853,124.095,0.043,0.595,"Major","Little Town Livin'",0.523,"Medium","High","Low","Moderate",195.027
"Rock",51,0.741,-8.575,158640,0.0851,202.509,0.139,0.458,"Major","Wild Thing",0.671,"High","Low","Low","Fast",158.64
"Rock",53,0.000904,-4.805,187667,0.0902,89.359,0.0446,0.498,"Minor","Graduate",0.45,"Medium","High","Low","Slow",187.667
"Rock",58,0.454,-10.303,224333,0.135,83.876,0.0405,0.54,"Major","Service Road",0.525,"Medium","Low","High","Slow",224.333
"Rock",71,0.326,-7.67,219027,0.109,133.449,0.0345,0.396,"Minor","Good Vibrations - Remastered",0.385,"Low","Medium","Low","Moderate",219.027
"Rock",69,0.0133,-1.768,166733,0.0433,168.033,0.0616,0.52,"Minor","Old Fashioned",0.783,"Medium","High","Low","Fast",166.733
"Rock",78,0.178,-6.169,193547,0.116,117.055,0.0644,0.389,"Major","Unsteady",0.199,"High","Medium","Low","Moderate",193.547
"Rock",56,0.00373,-4.381,231053,0.347,140.304,0.117,0.753,"Major","Blessings",0.439,"High","High","High","Fast",231.053
"Rock",64,0.000261,-4.428,298267,0.205,135.306,0.0304,0.532,"Major","These Days",0.215,"Low","High","High","Fast",298.267
"Rock",65,0.723,-7.456,172480,0.257,136.483,0.0369,0.521,"Minor","Beyond the Sea",0.569,"Low","Medium","High","Fast",172.48
"Rock",60,0.124,-9.816,218040,0.158,124.825,0.0266,0.63,"Major","Little Lies",0.893,"Low","Low","High","Moderate",218.04
"Rock",51,0.0262,-6.153,294893,0.134,144.032,0.0496,0.626,"Major","Every Day Is Exactly The Same",0.421,"Medium","Medium","High","Fast",294.893
"Rock",58,0.577,-8.67,295347,0.115,87.476,0.0361,0.135,"Minor","Who Wants To Live Forever - Remastered 2011",0.0383,"Low","Low","Low","Slow",295.347
"Rock",51,0.519,-9.69,237427,0.189,164.132,0.0556,0.452,"Major","The South's Gonna Do It Again",0.844,"Medium","Low","High","Fast",237.427
"Rock",65,0.0226,-5.26,260987,0.116,134.984,0.0813,0.542,"Minor","American Money",0.326,"High","High","Low","Moderate",260.987
"Rock",58,0.499,-10.206,274440,0.108,96.018,0.0304,0.274,"Major","Nothingman - Remastered",0.15,"Low","Low","Low","Slow",274.44
"Rock",52,0.0928,-5.854,215933,0.113,141.804,0.0319,0.544,"Major","So American",0.537,"Low","Medium","Low","Fast",215.933
"Rock",47,0.509,-7.301,277227,0.361,96.301,0.0337,0.438,"Major","We Are The Champions - Raw Sessions Version",0.187,"Low","Medium","High","Slow",277.227
"Rock",62,0.057,-4.57,208640,0.144,77.104,0.0419,0.714,"Major","One Point Perspective",0.842,"Medium","High","High","Slow",208.64
"Rock",63,0.00388,-6.314,224947,0.341,130.026,0.0594,0.56,"Major","Good Times",0.198,"Medium","Medium","High","Moderate",224.947
"Rock",69,0.127,-4.552,202194,0.137,123.984,0.0461,0.672,"Major","Weak",0.656,"Medium","High","High","Moderate",202.194
"Rock",77,0.0338,-3.997,224493,0.341,120.069,0.0505,0.537,"Minor","It's My Life",0.571,"Medium","High","High","Moderate",224.493
"Rock",59,0.385,-9.138,324440,0.0947,79.873,0.0243,0.586,"Major","Two Out of Three Ain't Bad",0.488,"Low","Low","Low","Slow",324.44
"Rock",55,0.0564,-3.559,206600,0.102,84,0.0597,0.629,"Major","The Country Boy Song (feat. Earl Dibbles Jr.)",0.669,"Medium","High","Low","Slow",206.6
"Rock",53,0.273,-5.706,217973,0.344,125.018,0.0405,0.653,"Major","I Miss Those Days",0.661,"Medium","Medium","High","Moderate",217.973
"Rock",65,0.543,-7.833,243509,0.228,147.986,0.115,0.742,"Minor","Season 2 Episode 3",0.71,"High","Medium","High","Fast",243.509
"Rock",55,0.118,-9.481,232893,0.0913,138.958,0.0312,0.699,"Major","This Year",0.831,"Low","Low","Low","Fast",232.893
"Rock",56,0.0638,-6.319,190120,0.259,123.443,0.0536,0.554,"Minor","Ticket To Ride - Remastered 2015",0.801,"Medium","Medium","High","Moderate",190.12
"Rock",51,0.403,-7.007,239659,0.141,175.949,0.0293,0.465,"Minor","Head in the Clouds",0.454,"Low","Medium","High","Fast",239.659
"Rock",49,0.0146,-6.469,309053,0.0785,97.059,0.0332,0.476,"Major","Once In My Life",0.114,"Low","Medium","Low","Slow",309.053
"Rock",58,0.301,-8.544,306760,0.116,106.673,0.0255,0.629,"Major","Mythological Beauty",0.475,"Low","Low","Low","Moderate",306.76
"Rock",63,0.0108,-3.555,227311,0.308,78.043,0.0913,0.628,"Major","I'm Ready",0.597,"High","High","High","Slow",227.311
"Rock",52,0.676,-9.255,280827,0.086,79.242,0.0312,0.532,"Major","Letter to Me",0.366,"Low","Low","Low","Slow",280.827
"Rock",50,0.00111,-7.274,207760,0.117,132.046,0.0456,0.443,"Minor","Do You Wanna Get High?",0.691,"Medium","Medium","Low","Moderate",207.76
"Rock",62,0.297,-5.683,202250,0.0854,119.792,0.0331,0.597,"Minor","Welcome to the Fire",0.334,"Low","Medium","Low","Moderate",202.25
"Rock",59,0.0333,-5.793,222440,0.145,94.084,0.0285,0.477,"Minor","Be Somebody",0.344,"Low","Medium","High","Slow",222.44
"Rock",61,0.0133,-1.159,240467,0.0984,105.121,0.0378,0.449,"Minor","Show Me What I'm Looking For",0.355,"Medium","High","Low","Moderate",240.467
"Rock",59,0.00331,-8.355,259600,0.0727,131.5,0.0516,0.34,"Major","Feel the Pain",0.854,"Medium","Low","Low","Moderate",259.6
"Rock",67,0.626,-12.703,282693,0.325,99.361,0.121,0.528,"Minor","Fly Like An Eagle",0.632,"High","Low","High","Slow",282.693
"Rock",68,0.978,-11.724,214174,0.0906,126.721,0.0516,0.59,"Minor","All We Do",0.366,"Medium","Low","Low","Moderate",214.174
"Rock",56,0.392,-4.485,323707,0.111,114.435,0.0267,0.482,"Major","Come Back to Bed",0.353,"Low","High","Low","Moderate",323.707
"Rock",52,0.267,-9.138,214733,0.217,91.821,0.0242,0.567,"Major","I See It Now",0.305,"Low","Low","High","Slow",214.733
"Rock",57,0.406,-6.702,231640,0.33,73.84,0.0285,0.428,"Major","Folded Flag",0.137,"Low","Medium","High","Slow",231.64
"Rock",68,0.0242,-4.402,249382,0.0958,115.034,0.0372,0.596,"Major","Fire and the Flood",0.329,"Low","High","Low","Moderate",249.382
"Rock",55,0.00399,-4.994,229240,0.404,156.135,0.0427,0.495,"Major","Authority Song",0.966,"Medium","High","High","Fast",229.24
"Rock",63,0.0566,-9.823,204160,0.0517,137.703,0.0265,0.646,"Major","Goodbye Says It All",0.674,"Low","Low","Low","Fast",204.16
"Rock",76,0.0251,-6.016,205733,0.359,72.997,0.0287,0.554,"Major","Small Town Boy",0.673,"Low","Medium","High","Slow",205.733
"Rock",53,0.00522,-6.626,230853,0.337,93.988,0.032,0.601,"Minor","Are We Ready? (Wreck)",0.735,"Low","Medium","High","Slow",230.853
"Rock",52,0.24,-7.384,329573,0.126,96.936,0.0731,0.672,"Major","Where It's At",0.522,"High","Medium","High","Slow",329.573
"Rock",71,0.00119,-3.582,240587,0.361,129.935,0.0935,0.589,"Major","heavy metal (feat. Rahzel)",0.512,"High","High","High","Moderate",240.587
"Rock",66,0.246,-8.485,222256,0.102,164.233,0.0471,0.448,"Major","Suit And Jacket",0.122,"Medium","Low","Low","Fast",222.256
"Rock",54,0.00147,-5.176,193427,0.308,189.286,0.0439,0.216,"Minor","From The Ritz To The Rubble",0.656,"Medium","High","High","Fast",193.427
"Rock",63,0.763,-10.446,200147,0.0684,106.957,0.0304,0.784,"Major","Where You Lead",0.931,"Low","Low","Low","Moderate",200.147
"Rock",50,0.0422,-7.826,234240,0.0854,140.3,0.0382,0.768,"Minor","Wait And See",0.964,"Medium","Medium","Low","Fast",234.24
"Rock",56,0.62,-14.207,152351,0.135,160.9,0.0485,0.441,"Major","Boom Boom",0.918,"Medium","Low","High","Fast",152.351
"Rock",59,0.0812,-5.544,315640,0.0351,116.499,0.0635,0.662,"Minor","Lowdown - Edit",0.929,"High","Medium","Low","Moderate",315.64
"Rock",65,0.00744,-5.682,310893,0.318,127.193,0.0344,0.401,"Major","Rebellion (Lies)",0.734,"Low","Medium","High","Moderate",310.893
"Rock",63,0.641,-8.996,217693,0.12,72.992,0.0467,0.672,"Major","Ain't No Reason",0.459,"Medium","Low","Low","Slow",217.693
"Rock",65,0.0863,-7.775,239933,0.118,90.02,0.0486,0.675,"Major","Meet Virginia",0.594,"Medium","Medium","Low","Slow",239.933
"Rock",64,0.101,-7.614,201707,0.144,127.947,0.0364,0.467,"Minor","Shuggie",0.71,"Low","Medium","High","Moderate",201.707
"Rock",57,0.456,-13.259,212405,0.125,77.521,0.0395,0.463,"Major","Cats In The Cradle",0.513,"Medium","Low","High","Slow",212.405
"Rock",50,0.0255,-8.13,204720,0.0931,120.178,0.0894,0.426,"Major","The Unknown",0.345,"High","Low","Low","Moderate",204.72
"Rock",57,0.00341,-4.244,201160,0.161,89.916,0.0404,0.458,"Minor","Unbreakable",0.389,"Medium","High","High","Slow",201.16
"Rock",58,0.000196,-3.198,284787,0.334,144.652,0.0367,0.31,"Minor","Too Bad",0.247,"Low","High","High","Fast",284.787
"Rock",54,0.0881,-9.856,172920,0.128,115.078,0.0329,0.568,"Major","My Boy (Twin Fantasy)",0.357,"Low","Low","High","Moderate",172.92
"Rock",59,0.00262,-7.527,192707,0.301,143.353,0.0749,0.386,"Major","Sleepwalkin'",0.544,"High","Medium","High","Fast",192.707
"Rock",59,0.00578,-9.661,280360,0.0945,122.201,0.0389,0.426,"Major","Back In the Saddle",0.762,"Medium","Low","Low","Moderate",280.36
"Rock",51,0.00206,-5.167,163800,0.356,153.45,0.115,0.479,"Major","Fire",0.572,"High","High","High","Fast",163.8
"Rock",64,0.00344,-7.818,204707,0.3,103.022,0.0995,0.724,"Major","Walk Like an Egyptian",0.819,"High","Medium","High","Moderate",204.707
"Rock",83,0.145,-5.849,239600,0.0956,127.975,0.0292,0.733,"Minor","Pumped Up Kicks",0.965,"Low","Medium","Low","Moderate",239.6
"Rock",57,0.247,-13.25,225333,0.114,124.739,0.039,0.709,"Major","Hold Me",0.779,"Medium","Low","Low","Moderate",225.333
"Rock",58,0.35,-5.744,223773,0.0801,169.961,0.0597,0.629,"Major","Girl Like You",0.397,"Medium","Medium","Low","Fast",223.773
"Rock",60,0.209,-5.791,209600,0.248,83.004,0.0348,0.677,"Minor","Paradise",0.304,"Low","Medium","High","Slow",209.6
"Rock",53,0.434,-8.334,246573,0.0942,111.803,0.034,0.679,"Major","Part of Me",0.735,"Low","Low","Low","Moderate",246.573
"Rock",67,0.245,-8.203,139507,0.113,114.58,0.0294,0.813,"Major","Everyday People",0.774,"Low","Low","Low","Moderate",139.507
"Rock",67,0.00106,-5.321,220387,0.0594,136.135,0.0488,0.508,"Major","Puzzle Pieces",0.245,"Medium","High","Low","Fast",220.387
"Rock",57,0.0201,-4.958,182326,0.134,180.123,0.18,0.45,"Major","Wanted A Name",0.577,"High","High","High","Fast",182.326
"Rock",56,0.0126,-5.85,255240,0.0912,134.893,0.0313,0.515,"Minor","Life Is Simple in the Moonlight",0.513,"Low","Medium","Low","Moderate",255.24
"Rock",55,0.00495,-5.101,193589,0.0851,113.968,0.141,0.402,"Major","On The Line",0.45,"High","High","Low","Moderate",193.589
"Rock",59,0.702,-10.488,186727,0.146,143.446,0.053,0.423,"Minor","(She's) Just a Phase",0.0896,"Medium","Low","High","Fast",186.727
"Rock",55,0.0435,-6.211,247827,0.145,95.993,0.0256,0.591,"Major","Automatic",0.402,"Low","Medium","High","Slow",247.827
"Rock",52,0.0166,-4.543,179314,0.294,106.004,0.0273,0.604,"Minor","Call Me",0.597,"Low","High","High","Moderate",179.314
"Rock",51,0.00182,-6.343,191866,0.0435,77.622,0.0587,0.473,"Major","Lightning Bugs and Rain",0.853,"Medium","Medium","Low","Slow",191.866
"Rock",74,0.000373,-6.042,278680,0.1,122.093,0.061,0.398,"Major","Born in the U.S.A.",0.584,"Medium","Medium","Low","Moderate",278.68
"Rock",53,0.108,-10.999,126587,0.125,147.565,0.0382,0.588,"Major","Theme from ""The Dukes of Hazzard"" (Good Ol' Boys)",0.913,"Medium","Low","High","Fast",126.587
"Rock",54,0.889,-11.305,203853,0.212,103.137,0.0486,0.693,"Minor","Crazy - Radio 1 Live Lounge Session",0.292,"Medium","Low","High","Moderate",203.853
"Rock",49,0.0255,-6.81,192573,0.131,159.823,0.11,0.471,"Minor","You Think I Ain't Worth A Dollar, But I Feel Like A Millionaire",0.601,"High","Medium","High","Fast",192.573
"Rock",62,0.00273,-3.66,210707,0.141,144.031,0.0476,0.449,"Major","Asking For It",0.414,"Medium","High","High","Fast",210.707
"Rock",59,0.000157,-5.607,223880,0.17,132.837,0.0736,0.324,"Minor","Drain You",0.194,"High","Medium","High","Moderate",223.88
"Rock",66,0.983,-14.104,190013,0.156,136.149,0.0316,0.538,"Major","You're Gonna Live Forever in Me",0.32,"Low","Low","High","Fast",190.013
"Rock",59,0.24,-5.973,267467,0.349,184.257,0.0287,0.44,"Major","Past The Point Of Rescue",0.792,"Low","Medium","High","Fast",267.467
"Rock",55,0.0409,-7.309,199113,0.0815,99.979,0.0454,0.621,"Major","Back Home",0.65,"Medium","Medium","Low","Slow",199.113
"Rock",58,0.0292,-5.022,196027,0.129,104.966,0.0498,0.492,"Major","Raspberry",0.445,"Medium","High","High","Moderate",196.027
"Rock",54,0.0183,-6.778,361707,0.209,120.075,0.0751,0.422,"Major","Rain When I Die",0.202,"High","Medium","High","Moderate",361.707
"Rock",54,0.00232,-7.746,292429,0.093,83.533,0.0339,0.735,"Minor","Trap Door",0.554,"Low","Medium","Low","Slow",292.429
"Rock",60,0.00361,-4.758,234879,0.0734,174.021,0.0797,0.424,"Major","Read Me My Rights",0.592,"High","High","Low","Fast",234.879
"Rock",56,0.592,-8.911,176599,0.114,85.996,0.0375,0.766,"Minor","Basta Ya",0.44,"Low","Low","Low","Slow",176.599
"Rock",65,0.00915,-9.76,213693,0.284,112.508,0.0407,0.502,"Major","Cannonball",0.729,"Medium","Low","High","Moderate",213.693
"Rock",64,0.494,-12.336,257963,0.252,142.686,0.0282,0.568,"Major","Peaceful Easy Feeling - Eagles 2013 Remaster",0.866,"Low","Low","High","Fast",257.963
"Rock",59,0.00114,-2.692,202973,0.363,119.995,0.028,0.632,"Major","The Prince Who Wanted Everything",0.875,"Low","High","High","Moderate",202.973
"Rock",62,0.872,-13.548,165667,0.178,115.506,0.0343,0.407,"Major","Beth",0.282,"Low","Low","High","Moderate",165.667
"Rock",58,0.0405,-6.255,249840,0.0781,97.469,0.0244,0.583,"Major","Here's to the Night",0.352,"Low","Medium","Low","Slow",249.84
"Rock",48,0.466,-7.888,239693,0.108,83.81,0.0413,0.5,"Major","Unknown Brother",0.209,"Medium","Medium","Low","Slow",239.693
"Rock",62,0.0182,-5.406,339493,0.144,135.968,0.0323,0.378,"Major","In Christ Alone - Live",0.172,"Low","High","High","Fast",339.493
"Rock",65,0.527,-4.954,264600,0.113,101.143,0.0326,0.773,"Minor","Mariposa Traicionera",0.907,"Low","High","Low","Moderate",264.6
"Rock",72,0.0707,-8.123,261413,0.127,123.118,0.0612,0.721,"Major","Psycho Killer - 2005 Remastered Version",0.942,"Medium","Low","High","Moderate",261.413
"Rock",54,0.000601,-5.488,215999,0.0949,107.028,0.0332,0.66,"Minor","G.O.A.T.",0.359,"Low","High","Low","Moderate",215.999
"Rock",55,0.128,-7.562,226373,0.3,162.854,0.0459,0.554,"Major","I'm Alright - Theme from ""Caddyshack""",0.95,"Medium","Medium","High","Fast",226.373
"Rock",51,0.573,-8.272,251333,0.0909,119.395,0.0301,0.496,"Minor","No-One But You (Only The Good Die Young)",0.0932,"Low","Low","Low","Moderate",251.333
"Rock",62,0.0724,-6.376,180813,0.11,83.971,0.0976,0.493,"Minor","Bicycle Race - Remastered 2011",0.568,"High","Medium","Low","Slow",180.813
"Rock",58,0.122,-7.511,232100,0.224,106.989,0.0534,0.682,"Major","Who Do You Love",0.56,"Medium","Medium","High","Moderate",232.1
"Rock",58,0.033,-8.024,242333,0.0801,101.348,0.0343,0.664,"Major","Belief",0.84,"Low","Low","Low","Moderate",242.333
